Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Plane colors,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Seat comfort,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Male,Loyal Customer,15,Personal Travel,Eco,422,2,2,3,5,4,5,2,2,,4,3,2,5,0,0,neutral or dissatisfied
Female,Loyal Customer,65,Business travel,Business,329,3,1,1,1,1,5,5,4,3,1,1,5,5,0,0,satisfied
Male,Loyal Customer,54,Business travel,Business,2569,3,4,3,2,2,3,4,3,3,4,1,3,1,0,0,neutral or dissatisfied
Female,disloyal Customer,17,Business travel,Business,383,1,4,5,1,1,3,5,1,3,5,5,4,4,0,0,satisfied
Female,Loyal Customer,48,Business travel,Business,3078,3,3,3,3,5,5,4,5,5,5,3,5,5,0,0,satisfied
Female,Loyal Customer,29,Business travel,Business,602,2,2,4,3,4,2,2,4,,3,4,3,2,44,,neutral or dissatisfied
Male,disloyal Customer,25,Business travel,Business,594,1,2,0,2,3,4,5,3,4,4,3,5,4,6,22,neutral or dissatisfied
Male,Loyal Customer,11,Personal Travel,Eco,337,1,3,4,4,3,2,2,4,5,2,2,2,3,13,0,neutral or dissatisfied
Female,disloyal Customer,39,Business travel,Unknown,368,3,1,2,1,4,4,2,4,,4,3,4,5,0,0,neutral or dissatisfied
Female,Loyal Customer,39,Business travel,Eco,2534,2,4,5,4,4,2,5,4,5,4,3,4,5,0,0,satisfied
Male,disloyal Customer,72,Business travel,Business,862,1,4,4,4,4,4,1,4,5,3,4,5,4,2,0,satisfied
Male,Loyal Customer,39,Business travel,Business,3221,3,1,2,1,1,2,2,5,5,5,4,5,3,14,10,satisfied
Female,disloyal Customer,20,Business travel,Eco,986,2,1,3,1,2,3,4,3,3,5,4,4,4,0,0,neutral or dissatisfied
Female,disloyal Customer,47,Business travel,Eco,448,2,1,3,1,5,2,2,2,2,4,5,5,2,51,45,neutral or dissatisfied
Female,Loyal Customer,28,Business travel,Eco,965,2,2,4,4,4,2,2,4,,3,2,4,2,0,0,neutral or dissatisfied
Male,Loyal Customer,60,Personal Travel,Eco Plus,227,2,4,5,4,1,3,5,5,4,5,4,5,1,0,0,neutral or dissatisfied
Male,disloyal Customer,32,Business travel,Eco,691,2,1,5,1,4,5,1,3,,5,5,3,2,3,0,neutral or dissatisfied
Female,Loyal Customer,35,Business travel,Unknown,2070,1,3,3,2,2,5,2,5,,5,3,5,4,20,14,satisfied
Male,Loyal Customer,35,Business travel,Business,2002,3,4,4,4,4,3,2,5,,5,3,5,4,0,0,satisfied
Female,Loyal Customer,40,Personal Travel,Eco,867,1,3,4,3,4,3,4,4,,2,3,4,4,9,1,neutral or dissatisfied
Female,Loyal Customer,44,Business travel,Business,363,3,2,3,1,3,5,1,4,1,2,1,2,1,1,1,neutral or dissatisfied
Male,Loyal Customer,16,Personal Travel,Eco,1846,2,3,4,3,4,2,4,2,2,3,1,5,4,37,17,neutral or dissatisfied
Female,Loyal Customer,44,Business travel,Eco,989,1,4,2,2,2,1,5,5,4,1,5,3,1,0,0,satisfied
Male,Loyal Customer,48,Business travel,Eco Plus,1597,3,5,1,1,1,5,2,1,1,3,1,2,5,14,26,satisfied
Male,Loyal Customer,49,Business travel,IT IS SO BORING WORKING IN AN AIRPORT'S DESK OH MY GODDDDD,259,3,4,4,4,2,4,5,5,2,5,5,5,3,0,4,satisfied
Female,Loyal Customer,22,Business travel,Business,190,3,3,3,2,3,5,4,5,4,4,4,5,4,0,0,satisfied
Male,Loyal Customer,16,Business travel,Unknown,3850,2,1,1,1,1,3,5,5,,5,4,5,5,0,0,satisfied
Female,Loyal Customer,50,Business travel,Unknown,1509,2,2,5,2,2,4,5,5,5,5,4,5,5,0,0,satisfied
Male,Loyal Customer,59,Personal Travel,Eco,341,2,5,2,4,3,4,1,4,3,3,3,3,4,0,0,satisfied
Female,Loyal Customer,40,Business travel,Unknown,1671,2,1,2,1,1,1,3,3,2,5,5,5,3,1,0,satisfied
Female,Loyal Customer,36,Personal Travel,Eco,650,2,3,4,3,3,1,4,5,1,1,5,2,4,0,0,neutral or dissatisfied
Male,disloyal Customer,28,Business travel,Unknown,491,3,1,4,1,3,1,4,1,2,4,4,3,4,0,0,neutral or dissatisfied
Female,Loyal Customer,64,Business travel,Business,2630,1,1,3,3,1,4,4,1,1,1,1,1,1,20,41,neutral or dissatisfied
Male,Loyal Customer,55,Business travel,Business,1917,1,5,5,5,5,5,5,5,3,5,3,5,3,8,2,satisfied
Female,Loyal Customer,48,Business travel,Eco,2574,2,5,5,5,5,5,4,4,,4,1,4,5,0,0,satisfied
Male,disloyal Customer,30,Business travel,Eco,577,3,4,5,4,3,1,1,2,5,1,3,5,1,0,0,neutral or dissatisfied
Female,disloyal Customer,38,Business travel,Unknown,809,2,1,1,1,4,4,4,1,3,4,1,3,4,0,0,neutral or dissatisfied
Male,disloyal Customer,25,Business travel,Eco,1371,1,4,1,4,4,3,3,2,3,3,4,3,3,0,4,neutral or dissatisfied
Female,Loyal Customer,41,Business travel,Unknown,247,3,1,1,1,1,2,4,5,5,2,5,5,5,0,0,satisfied
Male,Loyal Customer,10,Business travel,Business,731,1,4,4,5,4,5,4,3,2,5,5,5,5,0,0,satisfied
Male,Loyal Customer,58,Business travel,Unknown,3944,3,5,5,2,5,5,4,4,,4,5,3,3,0,0,satisfied
Female,disloyal Customer,42,Business travel,Business,460,3,3,4,3,5,5,4,3,,5,4,1,5,0,0,neutral or dissatisfied
Female,Loyal Customer,11,Personal Travel,Eco,1355,2,2,4,2,4,5,2,4,3,4,3,4,4,0,,neutral or dissatisfied
Male,Loyal Customer,53,Business travel,Business,1005,2,3,2,2,2,3,2,3,2,3,4,3,3,0,0,neutral or dissatisfied
Male,Loyal Customer,57,Business travel,Business,2559,2,2,3,3,3,4,3,1,,2,5,2,2,39,36,neutral or dissatisfied
Female,Loyal Customer,48,Personal Travel,Eco,147,2,3,1,3,4,3,3,1,3,1,3,1,2,0,0,neutral or dissatisfied
Male,disloyal Customer,16,Business travel,Eco,237,1,3,4,3,1,5,4,1,1,3,2,5,4,0,0,neutral or dissatisfied
Female,Loyal Customer,51,Business travel,Unknown,647,2,4,4,4,4,2,1,3,4,4,3,3,5,0,0,satisfied
Male,Loyal Customer,58,Business travel,Eco,733,3,3,3,3,3,3,3,3,2,1,4,2,3,55,,neutral or dissatisfied
Male,Loyal Customer,53,Business travel,Unknown,3825,3,0,0,0,3,4,4,4,4,4,3,4,4,28,26,satisfied
Female,Loyal Customer,49,Business travel,Unknown,160,1,3,5,1,4,3,3,4,3,3,1,4,2,0,3,neutral or dissatisfied
Female,Loyal Customer,12,Business travel,Business,3387,1,2,3,5,5,4,4,2,3,2,2,4,2,0,0,neutral or dissatisfied
Female,Loyal Customer,38,Business travel,Business,1303,1,3,3,3,3,2,3,3,,3,4,3,1,24,54,neutral or dissatisfied
Female,Loyal Customer,47,Personal Travel,Eco Plus,997,2,2,5,2,3,4,5,3,,2,3,3,4,0,0,neutral or dissatisfied
Female,Loyal Customer,15,Personal Travel,Eco,500,1,3,5,2,2,4,1,4,3,4,1,5,4,0,0,neutral or dissatisfied
Male,Loyal Customer,46,Business travel,Unknown,3346,2,3,1,4,1,2,3,4,3,3,4,3,3,23,17,neutral or dissatisfied
Male,Loyal Customer,55,Business travel,Business,1611,3,3,3,3,3,1,5,5,,4,2,5,4,0,0,satisfied
Male,Loyal Customer,55,Personal Travel,Eco Plus,1069,3,1,5,1,1,2,5,3,2,4,3,3,2,49,31,neutral or dissatisfied
Male,Loyal Customer,14,Personal Travel,Eco,476,2,3,5,3,5,4,5,2,,5,1,5,4,0,0,neutral or dissatisfied
Female,Loyal Customer,16,Business travel,Eco,946,3,1,1,4,1,4,1,5,,5,5,4,5,20,0,satisfied
Male,Loyal Customer,18,Business travel,Business,1123,1,4,4,1,4,5,4,5,,5,4,5,3,0,22,satisfied
Female,Loyal Customer,60,Business travel,Business,1940,3,4,4,4,4,2,5,5,,5,1,4,5,0,0,satisfied
Female,Loyal Customer,14,Personal Travel,Unknown,936,3,2,3,5,3,4,4,2,1,4,4,4,5,1,0,neutral or dissatisfied
Male,disloyal Customer,39,Business travel,Business,611,2,3,3,3,4,4,4,3,5,5,5,4,4,0,0,neutral or dissatisfied
Female,Loyal Customer,21,Business travel,Business,2682,3,3,2,2,2,5,5,4,4,5,5,5,5,153,141,satisfied
Female,Loyal Customer,45,Business travel,Business,1581,3,2,5,5,1,2,1,2,,2,4,2,2,24,13,neutral or dissatisfied
Male,Loyal Customer,41,Business travel,Eco,184,2,3,4,3,3,3,1,5,,3,2,5,4,0,0,satisfied
Male,Loyal Customer,9,Personal Travel,Eco Plus,802,1,2,5,2,5,5,1,3,5,1,4,5,1,27,9,neutral or dissatisfied
Male,Loyal Customer,22,Business travel,Business,859,3,5,5,5,5,5,5,3,4,3,5,3,5,11,0,satisfied
Female,Loyal Customer,66,Business travel,Business,2447,1,3,3,3,3,3,5,5,5,5,1,5,3,0,0,satisfied
Female,Loyal Customer,48,Business travel,Unknown,2585,3,3,1,2,3,5,1,4,5,5,3,3,3,0,0,satisfied
Female,disloyal Customer,26,Business travel,Eco,404,2,1,3,1,5,5,5,2,2,2,1,3,5,1,0,neutral or dissatisfied
Female,Loyal Customer,53,Business travel,Eco,3217,3,3,3,3,3,5,4,4,5,3,1,4,3,11,2,neutral or dissatisfied
Male,Loyal Customer,74,Business travel,Eco,332,3,5,5,5,5,4,5,2,3,2,1,4,5,0,0,satisfied
Male,disloyal Customer,33,Personal Travel,Eco,630,1,4,5,3,1,3,1,5,3,5,4,5,5,0,0,neutral or dissatisfied
Female,disloyal Customer,70,Business travel,Unknown,588,1,2,4,5,3,1,5,4,3,5,4,4,1,0,2,neutral or dissatisfied
Female,disloyal Customer,54,Business travel,Business,108,1,2,2,2,1,1,1,3,5,4,3,1,1,0,,neutral or dissatisfied
Male,Loyal Customer,52,Business travel,Business,2723,1,1,5,1,1,5,5,3,,4,5,3,5,150,155,satisfied
Female,Loyal Customer,60,Business travel,Business,156,1,2,2,2,2,5,1,5,5,4,2,5,1,0,,satisfied
Female,Loyal Customer,56,Personal Travel,Eco,425,2,5,0,5,3,1,5,2,,3,2,3,2,2,3,satisfied
Female,Loyal Customer,39,Business travel,Business,3684,2,2,5,5,5,3,2,3,4,3,3,3,3,182,160,neutral or dissatisfied
Female,Loyal Customer,51,Business travel,Business,2410,3,2,1,1,1,2,4,2,2,2,2,2,2,4,11,neutral or dissatisfied
Female,disloyal Customer,68,Business travel,Unknown,399,3,2,4,1,4,5,5,2,1,3,1,3,5,0,0,neutral or dissatisfied
Female,Loyal Customer,27,Business travel,Business,3953,2,4,4,2,4,4,4,3,,3,1,4,4,36,43,neutral or dissatisfied
Male,Loyal Customer,44,Business travel,Eco,680,1,5,3,3,3,4,5,3,4,3,1,3,5,0,0,satisfied
Male,disloyal Customer,37,Business travel,Eco,695,3,3,3,3,3,4,4,1,4,5,4,5,4,0,0,neutral or dissatisfied
Female,Loyal Customer,56,Business travel,Eco,458,2,4,1,1,2,1,3,4,4,4,2,4,1,0,0,satisfied
Male,Loyal Customer,58,Personal Travel,Eco,210,3,1,3,1,3,1,4,4,,4,2,3,1,35,26,neutral or dissatisfied
Male,Loyal Customer,46,Business travel,Business,3444,2,3,3,3,3,4,5,3,,3,4,3,1,0,0,satisfied
Female,disloyal Customer,39,Business travel,Eco,550,1,2,0,5,2,4,4,2,5,3,3,4,4,0,0,neutral or dissatisfied
Female,disloyal Customer,27,Personal Travel,Eco,270,3,2,4,2,4,4,4,3,2,5,3,4,4,13,1,neutral or dissatisfied
Male,Loyal Customer,72,Personal Travel,Eco,781,3,2,3,2,3,1,3,1,,4,4,3,3,38,48,neutral or dissatisfied
Male,Loyal Customer,16,Business travel,Business,3605,3,2,2,2,2,5,4,1,4,4,4,5,4,50,51,satisfied
Female,Loyal Customer,59,Business travel,Business,2684,3,4,4,4,4,3,5,4,4,4,4,4,4,0,0,satisfied
Male,Loyal Customer,16,Personal Travel,Eco,544,3,1,2,1,4,5,5,1,4,3,1,3,5,0,,neutral or dissatisfied
Male,Loyal Customer,55,Business travel,Business,3267,3,3,3,3,4,3,4,4,4,4,5,4,4,0,0,satisfied
Female,disloyal Customer,41,Business travel,Eco,462,1,3,2,3,4,1,5,2,1,4,3,4,5,3,8,neutral or dissatisfied
Female,Loyal Customer,18,Business travel,Unknown,3157,2,3,2,2,2,3,3,3,,3,1,2,3,0,0,neutral or dissatisfied
Female,disloyal Customer,25,Business travel,Eco,334,3,1,3,2,4,4,4,4,4,3,1,5,4,0,0,neutral or dissatisfied
Female,Loyal Customer,19,Personal Travel,Eco Plus,534,1,2,2,2,3,1,3,3,,3,3,4,3,13,0,neutral or dissatisfied
Male,Loyal Customer,64,Business travel,Business,2129,1,2,1,3,3,4,4,2,,2,2,2,2,84,77,neutral or dissatisfied
Female,Loyal Customer,35,Business travel,Eco,3910,1,3,3,3,3,2,4,4,,4,4,4,4,0,1,satisfied
Female,disloyal Customer,22,Business travel,Eco,205,3,3,1,3,4,1,4,2,1,4,1,3,1,59,52,neutral or dissatisfied
Female,Loyal Customer,61,Personal Travel,Eco,315,1,2,5,2,1,3,3,5,2,1,3,5,5,0,0,neutral or dissatisfied
Female,Loyal Customer,55,Business travel,Unknown,3569,2,1,3,1,1,4,5,2,5,5,4,5,5,6,3,satisfied
Male,Loyal Customer,25,Personal Travel,Eco Plus,912,1,2,5,1,2,5,2,5,,4,3,4,5,0,0,neutral or dissatisfied
Female,Loyal Customer,11,Business travel,Business,1426,2,1,1,1,1,2,4,5,5,5,4,4,4,0,0,satisfied
Female,Loyal Customer,24,Personal Travel,Business,690,2,1,1,1,3,1,1,2,2,2,3,3,1,0,0,neutral or dissatisfied
Male,Loyal Customer,37,Business travel,Unknown,2704,2,5,4,4,4,5,5,3,,5,1,1,5,4,17,satisfied
Female,disloyal Customer,28,Business travel,Business,2556,3,3,4,3,1,2,1,4,2,3,4,5,2,0,0,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Business,3083,3,5,5,5,5,3,5,5,,5,4,5,4,1,0,satisfied
Male,Loyal Customer,33,Business travel,Unknown,2011,1,0,4,0,1,5,5,3,3,3,2,3,4,0,0,satisfied
Male,Loyal Customer,41,Business travel,Eco,130,3,3,1,1,1,4,4,3,1,3,3,2,4,51,38,neutral or dissatisfied
Female,Loyal Customer,26,Business travel,Eco Plus,874,2,4,5,4,5,4,4,5,3,5,2,5,4,0,0,satisfied
Male,Loyal Customer,79,Business travel,Eco,201,1,2,4,4,4,4,4,1,1,3,2,1,4,0,1,satisfied
Female,Loyal Customer,55,Business travel,Business,229,1,3,3,3,3,1,1,3,3,3,1,3,1,72,,neutral or dissatisfied
Male,disloyal Customer,34,Business travel,Business,341,3,1,3,1,3,5,4,4,5,4,5,4,5,0,0,neutral or dissatisfied
Male,disloyal Customer,25,Business travel,Business,526,2,1,4,1,2,5,5,4,,5,4,5,5,0,16,neutral or dissatisfied
Female,Loyal Customer,17,Business travel,Eco Plus,226,1,3,4,4,4,3,3,2,,3,2,3,3,1,0,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Eco,1773,1,2,2,2,2,2,3,2,,2,1,2,3,0,0,neutral or dissatisfied
Male,Loyal Customer,71,Personal Travel,Eco,584,1,4,5,3,3,5,4,3,4,4,4,5,3,0,0,neutral or dissatisfied
Male,Loyal Customer,78,Business travel,Unknown,1620,2,2,2,3,2,2,5,2,4,4,2,4,3,0,0,satisfied
Female,disloyal Customer,46,Business travel,Eco Plus,834,3,2,2,5,4,2,5,2,4,4,2,3,5,0,0,neutral or dissatisfied
Male,disloyal Customer,29,Business travel,Eco,957,1,3,3,3,4,2,1,1,,3,4,3,1,0,0,neutral or dissatisfied
Female,Loyal Customer,50,Personal Travel,Eco,356,2,2,4,2,4,5,1,4,2,4,3,4,3,0,0,neutral or dissatisfied
Female,disloyal Customer,16,Business travel,Eco,683,1,3,3,3,1,3,2,5,4,1,1,3,1,150,135,neutral or dissatisfied
Male,Loyal Customer,69,Personal Travel,Eco Plus,1605,1,3,3,2,4,2,2,4,1,2,2,3,2,0,0,neutral or dissatisfied
Male,Loyal Customer,34,Personal Travel,Unknown,1052,1,2,3,2,4,5,5,3,3,5,4,3,5,4,2,neutral or dissatisfied
Female,disloyal Customer,24,Business travel,Eco,226,2,0,0,0,1,3,1,5,2,2,3,5,2,8,0,satisfied
Female,Loyal Customer,20,Business travel,Unknown,373,2,3,5,2,5,3,2,2,,4,2,3,3,0,0,neutral or dissatisfied
Male,Loyal Customer,43,Personal Travel,Eco,787,2,1,4,1,2,4,1,1,4,4,4,2,3,2,0,neutral or dissatisfied
Female,Loyal Customer,54,Business travel,Business,3598,2,3,5,4,3,3,4,3,,3,3,3,3,0,,satisfied
Female,disloyal Customer,46,Business travel,Business,338,1,3,3,3,5,2,1,4,4,5,3,5,2,10,0,neutral or dissatisfied
Male,Loyal Customer,47,Personal Travel,Eco,413,1,3,1,5,4,3,5,5,5,4,5,4,5,0,15,neutral or dissatisfied
Female,disloyal Customer,13,Business travel,Eco,1048,2,2,2,2,3,3,4,2,,3,1,3,3,73,64,neutral or dissatisfied
Male,Loyal Customer,40,Business travel,Business,2657,3,5,5,5,2,2,1,2,2,2,3,2,2,67,64,satisfied
Male,disloyal Customer,26,Business travel,Eco,432,2,1,5,1,1,2,1,4,4,4,4,4,2,0,31,neutral or dissatisfied
Female,disloyal Customer,26,Business travel,Business,1188,3,2,2,2,3,5,5,4,,5,1,5,3,0,0,neutral or dissatisfied
Female,Loyal Customer,49,Business travel,Business,372,2,2,2,5,4,4,5,4,,2,2,4,5,0,0,satisfied
Female,disloyal Customer,25,Business travel,Unknown,1237,3,4,1,4,3,1,1,2,4,4,4,4,1,20,9,neutral or dissatisfied
Male,Loyal Customer,47,Personal Travel,Unknown,802,1,1,5,4,3,1,1,4,,5,2,4,5,22,42,neutral or dissatisfied
Male,Loyal Customer,31,Business travel,Business,1916,3,2,5,5,5,3,2,3,,4,4,3,2,2,8,neutral or dissatisfied
Female,Loyal Customer,12,Business travel,Business,3536,3,5,5,4,5,1,5,5,4,5,2,1,5,0,0,satisfied
Female,Loyal Customer,70,Personal Travel,Eco Plus,413,3,2,4,1,1,2,4,1,1,3,1,1,3,20,20,neutral or dissatisfied
Male,Loyal Customer,41,Business travel,Unknown,3110,3,5,5,4,5,2,2,4,,4,3,4,5,0,0,satisfied
Female,Loyal Customer,46,Business travel,Business,3771,1,5,5,4,5,3,5,3,,3,4,3,4,0,0,satisfied
Male,disloyal Customer,30,Business travel,Eco,508,2,2,5,2,2,5,4,5,,3,5,2,4,0,,neutral or dissatisfied
Female,Loyal Customer,30,Business travel,Eco,602,1,2,5,5,5,2,1,3,5,3,4,2,2,3,13,neutral or dissatisfied
Female,disloyal Customer,26,Business travel,Business,184,2,2,5,0,4,1,1,5,2,4,3,3,1,43,49,satisfied
Female,Loyal Customer,74,Business travel,Eco,1968,2,5,4,5,5,3,5,1,,5,3,5,5,0,0,satisfied
Female,Loyal Customer,27,Personal Travel,Eco,980,2,2,3,2,3,1,1,1,,3,4,3,1,0,9,neutral or dissatisfied
Male,Loyal Customer,19,Personal Travel,Eco,666,3,1,3,1,1,2,2,3,4,5,2,4,2,0,14,neutral or dissatisfied
Female,Loyal Customer,37,Business travel,Unknown,1521,2,5,5,3,5,4,4,2,,2,4,2,3,10,0,satisfied
Female,disloyal Customer,24,Business travel,Unknown,585,2,3,4,3,1,2,3,4,3,2,4,3,3,33,26,neutral or dissatisfied
Female,disloyal Customer,48,Business travel,Business,1464,3,5,5,5,3,4,3,1,4,4,4,4,5,0,0,satisfied
Female,Loyal Customer,40,Business travel,Eco,212,2,2,4,4,4,2,2,2,5,5,1,3,2,0,6,satisfied
Female,Loyal Customer,52,Business travel,Business,3367,2,1,2,1,1,1,1,4,4,4,4,4,4,0,0,satisfied
Male,Loyal Customer,54,Personal Travel,Eco,925,2,1,1,3,3,3,3,4,5,3,1,4,3,4,8,neutral or dissatisfied
Female,disloyal Customer,33,Business travel,Eco,427,2,2,4,3,3,3,4,3,,5,4,5,3,7,0,neutral or dissatisfied
Female,disloyal Customer,30,Business travel,Eco,384,1,1,3,4,3,4,1,1,5,3,2,4,1,30,15,neutral or dissatisfied
Female,Loyal Customer,61,Personal Travel,Eco,1990,1,3,2,4,3,4,2,2,3,2,1,2,1,51,58,neutral or dissatisfied
Female,Loyal Customer,15,Personal Travel,Eco,413,2,2,4,2,2,3,5,3,,5,5,5,3,0,25,neutral or dissatisfied
Male,Loyal Customer,65,Personal Travel,Business,399,1,3,4,2,5,4,4,3,3,3,1,3,4,0,,neutral or dissatisfied
Female,Loyal Customer,70,Personal Travel,Eco,756,3,3,4,3,4,3,5,3,,3,5,3,4,0,0,neutral or dissatisfied
Male,Loyal Customer,35,Business travel,Eco,188,2,4,3,3,3,5,5,5,1,3,3,2,4,0,0,satisfied
Male,Loyal Customer,46,Personal Travel,Eco,862,2,1,4,1,2,3,3,3,4,5,5,5,3,0,0,neutral or dissatisfied
Male,Loyal Customer,59,Business travel,Eco,814,2,3,1,1,5,4,4,4,4,3,1,2,4,27,18,neutral or dissatisfied
Male,disloyal Customer,21,Business travel,Unknown,143,2,1,0,0,2,3,3,4,1,3,4,5,3,0,0,neutral or dissatisfied
Male,Loyal Customer,37,Personal Travel,Eco,590,2,3,3,3,3,3,1,1,,2,5,3,5,233,222,neutral or dissatisfied
Female,Loyal Customer,71,Business travel,Business,223,3,3,3,5,4,5,1,4,5,4,5,4,5,29,24,satisfied
Male,Loyal Customer,56,Personal Travel,Eco,2860,1,3,3,4,3,4,2,4,,2,4,4,2,0,0,neutral or dissatisfied
Female,Loyal Customer,14,Business travel,Eco,164,1,0,0,0,3,1,1,4,2,5,5,5,1,0,0,satisfied
Male,Loyal Customer,40,Business travel,Business,1620,2,1,1,1,1,4,5,4,,4,5,4,4,14,19,satisfied
Male,Loyal Customer,38,Business travel,Business,3193,1,3,3,3,3,5,1,5,,4,1,5,5,10,3,satisfied
Male,Loyal Customer,33,Business travel,Eco Plus,280,3,2,1,1,1,2,2,4,5,3,1,4,2,100,82,neutral or dissatisfied
Female,disloyal Customer,24,Business travel,Unknown,874,3,1,4,5,4,5,5,4,,5,3,1,5,0,0,satisfied
Male,Loyal Customer,50,Personal Travel,Eco,1590,3,2,5,2,1,5,4,5,2,5,4,1,5,0,4,neutral or dissatisfied
Male,Loyal Customer,43,Business travel,Eco,641,2,4,2,5,5,4,4,1,5,1,4,3,4,5,14,satisfied
Female,Loyal Customer,26,Personal Travel,Eco,369,3,1,4,2,3,2,1,1,4,3,1,5,2,0,0,neutral or dissatisfied
Male,disloyal Customer,22,Business travel,Eco,1452,2,3,3,3,4,2,1,1,4,4,1,4,3,0,0,neutral or dissatisfied
Female,Loyal Customer,54,Business travel,Business,2788,3,2,4,1,5,5,4,2,4,2,2,2,3,9,14,neutral or dissatisfied
Male,Loyal Customer,59,Business travel,Eco Plus,1448,1,0,0,0,4,1,1,1,2,4,4,1,1,5,0,satisfied
Male,Loyal Customer,64,Personal Travel,Eco,1005,1,4,4,4,4,4,4,4,1,5,4,4,4,0,1,neutral or dissatisfied
Male,Loyal Customer,46,Business travel,Eco,372,3,2,1,1,1,5,2,3,,3,4,3,2,0,0,neutral or dissatisfied
Female,Loyal Customer,32,Business travel,Eco Plus,189,1,4,4,4,4,4,4,1,3,4,5,5,4,9,6,neutral or dissatisfied
Female,Loyal Customer,31,Business travel,Eco,347,1,1,1,1,1,1,1,2,,1,5,3,1,0,11,neutral or dissatisfied
Male,Loyal Customer,55,Business travel,Business,1667,2,4,2,4,5,4,5,5,,5,5,5,4,77,,satisfied
Female,Loyal Customer,24,Business travel,Eco,315,1,3,3,2,3,3,4,3,,3,5,3,3,12,16,neutral or dissatisfied
Male,Loyal Customer,54,Personal Travel,Eco,101,1,3,5,3,4,1,1,5,2,5,5,4,1,0,,neutral or dissatisfied
Male,Loyal Customer,25,Personal Travel,Unknown,867,1,5,3,5,1,5,3,2,5,1,1,5,5,0,0,satisfied
Female,Loyal Customer,39,Business travel,Eco Plus,438,2,4,3,4,3,1,2,4,,4,4,4,4,0,0,satisfied
Male,Loyal Customer,33,Business travel,Business,641,3,3,3,3,3,5,5,4,2,5,5,4,5,0,0,satisfied
Male,Loyal Customer,76,Personal Travel,Eco Plus,453,1,2,5,2,1,3,3,4,5,5,2,5,3,0,0,neutral or dissatisfied
Male,Loyal Customer,21,Business travel,Eco Plus,460,2,2,4,4,4,1,2,3,,4,4,4,2,5,3,neutral or dissatisfied
Female,Loyal Customer,53,Personal Travel,Business,1299,2,0,5,0,4,5,4,1,,5,1,3,5,0,14,satisfied
Female,Loyal Customer,31,Business travel,Business,1488,1,2,3,3,5,4,4,2,2,1,3,2,2,73,62,neutral or dissatisfied
Female,disloyal Customer,60,Business travel,Eco,255,2,3,3,2,2,2,2,2,5,3,1,3,2,113,107,neutral or dissatisfied
Female,Loyal Customer,29,Business travel,Business,1379,1,5,1,5,5,3,4,3,,3,1,3,5,4,0,satisfied
Male,Loyal Customer,55,Business travel,Business,1802,1,1,2,5,1,2,5,2,5,4,3,5,5,0,0,satisfied
Female,Loyal Customer,44,Personal Travel,Eco,794,2,3,4,2,4,1,4,4,2,4,4,4,4,0,0,neutral or dissatisfied
Female,Loyal Customer,29,Business travel,Business,2358,2,2,2,2,2,3,4,2,2,2,4,2,4,1,4,satisfied
Female,Loyal Customer,38,Business travel,Business,3995,1,3,1,3,3,3,4,3,3,3,4,3,2,31,19,neutral or dissatisfied
Female,disloyal Customer,53,Business travel,Business,190,1,4,4,4,4,3,3,1,5,5,3,5,3,0,,satisfied
Male,Loyal Customer,16,Personal Travel,Eco,719,3,3,4,3,1,4,5,4,1,4,3,4,3,34,20,neutral or dissatisfied
Male,Loyal Customer,68,Business travel,Eco,733,2,4,4,1,4,1,5,5,4,5,5,5,5,353,359,satisfied
Female,disloyal Customer,27,Business travel,Business,341,2,1,2,4,2,2,5,3,,1,3,4,2,0,0,neutral or dissatisfied
Female,Loyal Customer,63,Personal Travel,Eco,368,1,1,2,4,1,1,4,2,,2,3,2,3,4,,neutral or dissatisfied
Male,Loyal Customer,37,Business travel,Business,1832,3,2,4,4,4,5,4,2,2,2,1,2,4,0,0,neutral or dissatisfied
Male,Loyal Customer,62,Personal Travel,Eco,639,2,2,3,4,2,5,4,5,,1,5,5,5,0,,neutral or dissatisfied
Male,Loyal Customer,12,Personal Travel,Eco,235,1,5,5,1,3,5,4,5,,5,2,5,5,19,19,neutral or dissatisfied
Female,Loyal Customer,37,Business travel,Eco,552,3,3,4,4,4,1,4,4,3,4,4,1,2,70,68,neutral or dissatisfied
Male,disloyal Customer,25,Business travel,Business,821,2,4,3,2,3,3,5,1,5,5,3,3,5,16,9,neutral or dissatisfied
Female,disloyal Customer,35,Business travel,Eco,1855,2,5,3,3,1,3,2,3,,4,3,4,2,11,8,neutral or dissatisfied
Female,Loyal Customer,51,Business travel,Business,3902,1,3,3,3,4,2,4,5,5,5,4,5,4,13,0,satisfied
Male,Loyal Customer,26,Personal Travel,Eco,964,3,4,5,4,4,5,2,4,3,5,2,4,5,0,0,satisfied
Female,disloyal Customer,22,Business travel,Business,197,2,3,5,5,2,4,2,1,,4,5,5,4,24,17,satisfied
Male,Loyal Customer,36,Personal Travel,Unknown,984,2,3,5,4,3,1,2,4,5,4,3,4,2,10,0,satisfied
Female,Loyal Customer,23,Personal Travel,Eco,1979,2,2,2,2,2,2,2,5,3,3,4,2,2,0,0,neutral or dissatisfied
